t,bavg,bx_gsm,by_gsm,bz_gsm,speed,proton_density,temperature,pdyn,sym-h,file_name
2015-06-23 07:33:00+00:00,,,,,,,,,50,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:34:00+00:00,6.64,-1.8,-0.11,4.76,569.2,4.62,901924.0,2.99,54,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:35:00+00:00,7.52,-2.99,1.05,3.41,577.3,4.58,873444.0,3.05,57,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:36:00+00:00,9.11,8.43,2.52,2.29,639.1,3.62,966698.0,2.96,57,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:37:00+00:00,8.39,-5.97,1.68,5.63,,,,,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:38:00+00:00,,,,,,,,,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:39:00+00:00,9.47,3.1,1.39,-0.41,,,,,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:40:00+00:00,6.45,-4.04,1.84,4.45,,,,,57,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:41:00+00:00,10.66,2.75,3.03,1.25,,,,,59,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:42:00+00:00,6.33,-3.48,3.48,1.67,602.3,4.56,1223865.0,3.31,60,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:43:00+00:00,5.89,-2.11,2.9,0.9,591.5,4.91,1530938.0,3.44,60,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:44:00+00:00,8.97,-0.59,4.87,-0.34,575.6,4.4,984993.0,2.92,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:45:00+00:00,10.7,-0.12,3.01,0.8,554.7,6.11,1483195.0,3.76,56,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:46:00+00:00,5.67,-1.59,5.41,-0.25,553.6,6.21,1512234.0,3.81,55,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:47:00+00:00,11.71,-7.55,0.51,8.76,,,,,53,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:48:00+00:00,13.1,-7.66,-2.16,10.18,619.5,4.37,699153.0,3.35,51,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:49:00+00:00,13.49,4.63,-1.73,2.3,619.5,4.37,699153.0,3.35,50,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:50:00+00:00,9.56,1.58,-0.15,1.7,,,,,49,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:51:00+00:00,3.11,-2.62,1.28,-0.12,,,,,49,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:52:00+00:00,4.68,-3.62,-0.21,2.56,587.9,4.92,1897430.0,3.4,46,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:53:00+00:00,4.05,-2.29,0.2,2.71,578.6,4.76,1767580.0,3.19,46,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:54:00+00:00,16.45,14.46,2.45,-7.43,586.6,3.46,1514043.0,2.38,45,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:55:00+00:00,14.07,-7.43,-1.83,11.75,611.8,2.53,1200062.0,1.89,45,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:56:00+00:00,15.05,-7.21,-0.32,13.11,634.1,3.08,446663.0,2.48,45,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:57:00+00:00,15.29,-8.3,2.0,12.59,631.8,2.84,347164.0,2.27,46,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:58:00+00:00,17.4,-8.07,-1.0,15.38,,,,,46,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 07:59:00+00:00,13.69,-6.34,-0.33,12.06,,,,,46,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:00:00+00:00,15.26,-7.28,-0.72,13.31,617.8,2.39,264897.0,1.82,47,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:01:00+00:00,17.15,-7.6,-2.59,15.14,617.8,2.39,264897.0,1.82,47,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:02:00+00:00,16.72,-6.87,-2.91,14.91,613.2,2.81,370540.0,2.11,47,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:03:00+00:00,12.59,-4.16,-1.83,11.41,613.2,2.81,370540.0,2.11,47,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:04:00+00:00,11.75,2.9,5.07,-8.69,597.2,3.58,1183674.0,2.55,46,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:05:00+00:00,17.03,7.45,3.53,-14.63,624.8,2.1,597617.0,1.64,43,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:06:00+00:00,18.55,11.55,0.29,-14.42,630.9,1.61,376740.0,1.28,40,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:07:00+00:00,18.69,11.29,0.37,-14.85,639.4,0.92,79589.0,0.75,41,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:08:00+00:00,18.68,12.2,0.1,-14.1,,,,,42,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:09:00+00:00,18.69,12.65,-0.76,-13.71,705.4,1.34,119536.0,1.33,44,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:10:00+00:00,18.76,12.26,0.1,-14.19,705.4,1.34,119506.0,1.33,43,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:11:00+00:00,18.68,11.57,0.57,-14.66,704.3,1.33,116061.0,1.32,42,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:12:00+00:00,18.6,10.67,1.17,-15.15,704.2,1.33,115801.0,1.32,43,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:13:00+00:00,18.59,10.34,1.33,-15.39,690.9,1.31,126077.0,1.25,42,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:14:00+00:00,18.58,10.92,1.31,-14.98,690.8,1.31,126591.0,1.25,42,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:15:00+00:00,18.57,10.85,1.84,-14.96,690.2,1.35,130518.0,1.29,42,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:16:00+00:00,18.48,10.85,2.13,-14.77,692.1,1.43,122162.0,1.37,43,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:17:00+00:00,18.51,11.12,2.04,-14.38,686.7,1.37,119620.0,1.29,45,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:18:00+00:00,18.63,11.97,1.42,-14.17,684.8,1.34,125420.0,1.26,47,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:19:00+00:00,18.68,11.16,1.95,-14.83,698.3,1.51,140614.0,1.47,52,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:20:00+00:00,18.7,11.34,1.55,-14.77,685.3,1.3,173323.0,1.22,56,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:21:00+00:00,18.62,11.69,1.43,-14.41,685.0,1.3,174074.0,1.22,59,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:22:00+00:00,18.61,12.21,1.53,-13.94,683.6,1.3,164608.0,1.22,64,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:23:00+00:00,18.66,12.42,1.47,-13.83,680.4,1.31,144620.0,1.21,68,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:24:00+00:00,18.68,12.63,1.6,-13.66,682.2,1.39,158721.0,1.29,72,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:25:00+00:00,18.61,13.15,1.43,-13.08,682.4,1.4,160648.0,1.3,75,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:26:00+00:00,18.62,12.97,0.86,-13.3,,,,,78,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:27:00+00:00,18.54,12.51,1.25,-13.59,680.8,1.53,202681.0,1.42,81,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:28:00+00:00,18.48,13.64,1.06,-12.35,675.1,1.5,178817.0,1.37,85,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:29:00+00:00,18.42,12.24,1.37,-13.6,667.3,1.44,139547.0,1.28,87,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:30:00+00:00,18.43,11.65,1.28,-14.19,685.2,1.44,144432.0,1.35,88,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:31:00+00:00,18.53,13.46,1.26,-12.47,675.8,1.04,84546.0,0.95,89,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:32:00+00:00,18.33,15.83,1.2,-9.11,673.9,0.95,72386.0,0.86,89,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:33:00+00:00,18.37,14.85,1.12,-10.72,,,,,90,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:34:00+00:00,18.36,14.02,1.02,-11.78,672.2,1.24,115960.0,1.12,92,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:35:00+00:00,18.44,14.14,1.52,-11.74,672.2,1.24,115960.0,1.12,93,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:36:00+00:00,18.46,14.82,1.48,-10.85,660.8,1.57,150051.0,1.37,95,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:37:00+00:00,18.41,14.62,2.01,-10.92,661.2,1.56,149369.0,1.36,95,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:38:00+00:00,18.38,13.21,2.05,-12.59,674.4,1.3,124928.0,1.18,97,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:39:00+00:00,18.44,13.5,1.96,-12.39,674.9,1.3,123987.0,1.18,99,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:40:00+00:00,18.36,12.94,1.96,-12.84,678.9,1.21,180889.0,1.12,100,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:41:00+00:00,18.5,12.22,2.39,-13.65,675.8,1.18,189165.0,1.08,103,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:42:00+00:00,18.71,12.35,2.46,-13.83,668.9,1.11,207684.0,0.99,104,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:43:00+00:00,18.47,12.3,2.47,-13.55,668.9,1.11,207684.0,0.99,106,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:44:00+00:00,18.7,12.27,2.47,-13.9,666.6,0.68,342767.0,0.6,106,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:45:00+00:00,18.76,12.47,2.39,-13.82,666.6,0.68,342767.0,0.6,105,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:46:00+00:00,18.96,12.44,2.77,-14.05,666.6,0.68,342767.0,0.6,104,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:47:00+00:00,19.1,12.32,2.79,-14.34,,,,,102,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:48:00+00:00,19.13,12.61,2.57,-14.15,,,,,102,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:49:00+00:00,19.11,12.73,2.55,-14.02,646.9,0.45,237161.0,0.38,99,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:50:00+00:00,19.2,12.7,2.73,-14.14,646.9,0.45,237161.0,0.38,99,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:51:00+00:00,19.17,12.55,2.55,-14.27,639.8,0.39,262575.0,0.32,97,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:52:00+00:00,19.16,12.22,2.67,-14.51,639.4,0.38,266836.0,0.31,98,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:53:00+00:00,19.24,12.11,2.62,-14.72,648.5,0.41,253964.0,0.34,97,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:54:00+00:00,19.23,12.05,2.55,-14.76,648.5,0.41,253964.0,0.34,97,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:55:00+00:00,19.28,11.85,2.67,-14.97,639.9,0.36,260036.0,0.29,98,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:56:00+00:00,19.24,11.84,2.91,-14.88,639.9,0.36,260036.0,0.29,99,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:57:00+00:00,19.3,11.8,2.93,-14.98,,,,,100,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:58:00+00:00,19.27,11.72,2.98,-14.99,,,,,102,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 08:59:00+00:00,19.29,11.78,2.63,-15.05,,,,,106,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
